Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
17-12-2022 20:17,48.227.95.128,191.13.48.255,25887,20760,TCP,308,Control,FTP,,37.52,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Drishya Yogi,"Mozilla/5.0 (Windows 95) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/41.0.865.0 Safari/531.0",Segment C,"South Dumdum, Odisha",46.164.126.246,Log Data,,Server
19-03-2020 13:15,16.89.38.55,55.250.229.52,63519,39507,TCP,1404,Control,DNS,,83.08,Alert Triggered,Malware,Known Pattern A,Ignored,High,Dhruv Ramakrishnan,Opera/8.76.(Windows 95; as-IN) Presto/2.9.186 Version/11.00,Segment B,"Sambalpur, Manipur",5.97.109.247,,Alert Data,Firewall
15-05-2022 13:46,176.24.38.46,117.93.64.215,17727,20556,UDP,1044,Control,DNS,IoC Detected,6.48,,DDoS,Known Pattern B,Ignored,High,Yuvraj  Thaker,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.30.5 (KHTML, like Gecko) Version/5.1 Safari/533.30.5",Segment A,"Mira-Bhayandar, Bihar",18.111.230.160,,Alert Data,Firewall
31-12-2020 10:14,212.220.154.135,151.13.15.118,39038,33623,ICMP,549,Control,HTTP,IoC Detected,53.5,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Ira Dada,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ug-CN) AppleWebKit/535.25.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.25.1",Segment C,"Buxar, Madhya Pradesh",,,Alert Data,Firewall
25-10-2020 13:34,84.138.114.111,76.9.70.103,43213,62858,UDP,1176,Data,HTTP,,29.43,,Malware,Known Pattern B,Ignored,Low,Raghav Bandi,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.47.6 (KHTML, like Gecko) Version/5.0.2 Safari/534.47.6",Segment A,"Saharsa, Tripura",,,Alert Data,Firewall
04-05-2021 05:01,137.175.64.36,60.150.142.116,1495,48317,ICMP,1379,Control,DNS,IoC Detected,16.21,,Malware,Known Pattern B,Logged,High,Kiaan Manda,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment B,"Raebareli, Andhra Pradesh",,Log Data,Alert Data,Firewall
05-06-2021 12:23,177.158.9.66,151.0.116.175,57291,19818,TCP,800,Data,FTP,,39.16,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Indranil Gupta,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),Segment B,"Jalgaon, Chhattisgarh",,,,Firewall
28-04-2023 15:16,22.21.144.74,159.120.79.196,64426,61781,TCP,86,Control,DNS,IoC Detected,60.03,,DDoS,Known Pattern B,Ignored,Low,Lagan Sami,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9; rv:1.9.6.20) Gecko/9566-02-27 14:03:49 Firefox/3.6.16,Segment B,"Jalandhar, Haryana",,,Alert Data,Firewall
26-03-2023 19:08,188.20.84.115,103.173.48.59,61568,1439,UDP,1435,Control,DNS,IoC Detected,72.55,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Krish Desai,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),Segment A,"Nandyal, Karnataka",222.37.227.79,Log Data,Alert Data,Firewall
21-04-2023 09:18,111.45.50.82,151.109.89.100,21037,4405,TCP,285,Control,DNS,,64.9,,Malware,Known Pattern A,Ignored,Medium,Neysa Ram,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7 rv:3.0; ha-NG) AppleWebKit/535.13.4 (KHTML, like Gecko) Version/4.0.2 Safari/535.13.4",Segment C,"Mumbai, Manipur",,,,Firewall
12-04-2020 05:16,118.223.91.0,174.252.117.175,28010,51950,ICMP,323,Data,HTTP,,49.67,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Anaya Goel,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; cs-CZ) AppleWebKit/533.26.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.26.3",Segment B,"Surendranagar Dudhrej, Chhattisgarh",,Log Data,Alert Data,Server
04-08-2022 14:12,161.1.227.64,170.101.212.198,60588,51596,ICMP,560,Control,HTTP,,34.3,Alert Triggered,DDoS,Known Pattern A,Logged,High,Umang Bajaj,Opera/9.82.(Windows 95; ckb-IQ) Presto/2.9.161 Version/11.00,Segment C,"Pondicherry, Mizoram",,Log Data,Alert Data,Server
25-05-2020 19:38,175.150.110.4,153.8.140.62,54007,37126,TCP,1085,Data,DNS,IoC Detected,67.38,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Indrans Bassi,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/32.0.822.0 Safari/535.1",Segment B,"Barasat, Punjab",66.213.178.60,Log Data,,Server
01-06-2023 02:49,172.44.17.73,16.130.39.117,27187,17736,ICMP,608,Data,HTTP,IoC Detected,56.52,,Malware,Known Pattern A,Blocked,Medium,Shamik Bedi,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; rv:1.9.4.20) Gecko/9260-03-06 22:43:23 Firefox/7.0,Segment C,"Phusro, Tamil Nadu",,,,Server
11-04-2020 03:49,210.232.129.48,193.148.157.50,55037,58756,TCP,110,Control,FTP,IoC Detected,85.06,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Aarush Batra,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.41.6 (KHTML, like Gecko) Version/4.0 Safari/534.41.6",Segment B,"Mirzapur, Rajasthan",,,Alert Data,Firewall
25-11-2020 00:46,66.245.226.248,136.44.7.80,26487,46472,UDP,1088,Data,DNS,,23,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Rhea Karnik,Opera/8.23.(Windows 98; Win 9x 4.90; xh-ZA) Presto/2.9.171 Version/11.00,Segment B,"Berhampore, Meghalaya",210.5.202.68,Log Data,,Firewall
27-01-2022 15:25,77.170.12.60,82.254.76.219,23327,51489,ICMP,1462,Control,HTTP,IoC Detected,54.84,,Malware,Known Pattern B,Blocked,High,Vihaan Issac,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; the-NP) AppleWebKit/534.36.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.36.7",Segment A,"Jalandhar, Sikkim",85.181.81.66,Log Data,Alert Data,Firewall
03-05-2020 12:40,33.175.250.127,62.46.193.191,47064,15120,UDP,347,Control,FTP,IoC Detected,82.49,,Malware,Known Pattern B,Blocked,Medium,Yasmin Hans,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.45.2 (KHTML, like Gecko) Version/5.0.2 Safari/532.45.2",Segment B,"Davanagere, Gujarat",108.43.140.99,Log Data,,Firewall
15-01-2020 10:41,6.208.78.169,74.219.247.63,58956,49136,UDP,174,Data,DNS,,89.93,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Yakshit Borra,Opera/9.33.(Windows NT 6.1; ve-ZA) Presto/2.9.183 Version/12.00,Segment A,"Aurangabad, Haryana",15.43.202.234,,,Firewall
09-02-2021 02:07,167.217.147.117,190.40.10.20,57280,33032,UDP,1471,Data,DNS,,52.99,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Taimur Behl,Opera/9.73.(X11; Linux i686; et-EE) Presto/2.9.163 Version/12.00,Segment B,"Asansol, Haryana",,,,Firewall
07-10-2022 12:03,148.254.211.58,128.200.24.223,4294,51830,TCP,1293,Control,DNS,IoC Detected,89.06,,DDoS,Known Pattern A,Logged,Medium,Seher Rana,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1),Segment A,"Bhagalpur, Haryana",,Log Data,,Firewall
04-03-2020 01:00,147.43.119.144,123.129.118.94,26085,55600,UDP,702,Data,HTTP,IoC Detected,41.52,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Advik Soman,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.25.4 (KHTML, like Gecko) Version/5.0.4 Safari/534.25.4",Segment A,"Munger, Tripura",14.111.31.0,,Alert Data,Firewall
22-01-2020 15:38,104.69.251.188,94.182.51.200,8266,64275,ICMP,424,Control,FTP,IoC Detected,72.18,,DDoS,Known Pattern A,Ignored,Medium,Dharmajan Rao,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/23.0.800.0 Safari/536.1",Segment C,"Jaunpur, Uttar Pradesh",194.39.227.186,Log Data,,Server
28-12-2020 23:56,89.118.138.201,118.115.120.71,26758,56611,ICMP,372,Data,FTP,IoC Detected,80.79,,DDoS,Known Pattern B,Logged,Medium,Shanaya Bhavsar,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),Segment C,"Hapur, Gujarat",38.14.255.104,,Alert Data,Firewall
27-05-2021 13:05,82.128.230.74,207.117.191.200,27880,39023,UDP,1158,Data,FTP,,80.44,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Aniruddh Edwin,Opera/8.70.(Windows CE; af-ZA) Presto/2.9.184 Version/11.00,Segment B,"Ghaziabad, Andhra Pradesh",90.200.115.81,,,Firewall
09-01-2023 03:26,16.158.202.192,97.119.216.218,60872,56530,TCP,823,Control,FTP,IoC Detected,89.92,Alert Triggered,Malware,Known Pattern B,Logged,High,Nirvi Sura,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4 rv:6.0; tt-RU) AppleWebKit/533.49.4 (KHTML, like Gecko) Version/4.1 Safari/533.49.4",Segment A,"Jabalpur, Haryana",176.141.128.75,,,Server
19-05-2022 00:54,78.93.147.182,55.217.87.46,25111,32723,ICMP,822,Data,DNS,,83.22,,Malware,Known Pattern A,Logged,Medium,Shalv Biswas,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tt-RU) AppleWebKit/532.46.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.46.1",Segment B,"Bharatpur, Himachal Pradesh",,Log Data,Alert Data,Server
11-08-2021 17:30,106.208.159.29,69.214.238.241,20186,26843,UDP,1232,Control,FTP,,28.1,,DDoS,Known Pattern A,Logged,Low,Tushar Dixit,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/49.0.847.0 Safari/533.2",Segment A,"Raichur, Assam",,Log Data,Alert Data,Firewall
23-06-2022 16:31,13.15.113.157,25.195.176.42,9837,1958,ICMP,1327,Control,DNS,,39.46,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Kismat Walia,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),Segment C,"Pali, Odisha",,,Alert Data,Firewall
12-08-2022 16:14,159.74.125.63,50.112.155.3,28681,56135,TCP,757,Control,HTTP,IoC Detected,26.32,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Aayush Gulati,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/55.0.882.0 Safari/535.2",Segment C,"Berhampur, Kerala",177.35.26.17,Log Data,,Server
10-01-2022 16:12,31.251.97.174,65.81.176.209,41066,52718,ICMP,1029,Data,HTTP,,8.69,,Intrusion,Known Pattern A,Ignored,High,Parinaaz Kata,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0),Segment B,"Gaya, Andhra Pradesh",105.161.79.199,Log Data,Alert Data,Server
24-08-2020 23:15,189.0.134.164,180.66.163.133,48837,42456,ICMP,1383,Data,FTP,IoC Detected,34.93,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Advik Badal,Opera/9.95.(X11; Linux i686; ml-IN) Presto/2.9.169 Version/12.00,Segment A,"Kamarhati, Uttarakhand",,Log Data,,Server
28-02-2021 11:06,219.127.156.118,198.34.0.141,29856,17412,TCP,178,Data,DNS,,90.22,,Intrusion,Known Pattern B,Blocked,High,Priyansh Bhatti,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.824.0 Safari/533.0",Segment B,"Jamshedpur, West Bengal",,,,Server
18-02-2021 05:23,99.245.77.82,41.103.190.78,47227,59373,ICMP,1124,Control,FTP,IoC Detected,31.68,,Malware,Known Pattern A,Ignored,High,Shaan Virk,Opera/8.57.(Windows NT 5.0; cmn-TW) Presto/2.9.176 Version/12.00,Segment A,"Khora , West Bengal",53.131.102.184,Log Data,Alert Data,Server
06-02-2021 07:51,192.255.47.23,183.30.125.4,45156,33634,ICMP,1130,Control,DNS,IoC Detected,95.08,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Elakshi Dyal,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),Segment A,"Solapur, Karnataka",95.53.25.164,Log Data,,Firewall
01-11-2022 09:06,8.38.110.221,118.43.71.250,57466,49016,ICMP,366,Control,FTP,IoC Detected,29.52,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Neelofar Sekhon,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.848.0 Safari/535.1",Segment A,"Proddatur, Manipur",,,,Firewall
30-01-2020 04:40,198.60.42.62,15.58.40.159,41245,2989,TCP,1054,Control,HTTP,,48.78,,Malware,Known Pattern B,Blocked,Low,Yuvaan Chatterjee,Opera/8.31.(Windows NT 4.0; ce-RU) Presto/2.9.175 Version/12.00,Segment A,"Eluru, Himachal Pradesh",,,Alert Data,Firewall
26-02-2022 13:35,112.89.127.163,83.90.67.57,8670,38229,TCP,1273,Control,DNS,IoC Detected,33.29,,Intrusion,Known Pattern B,Blocked,Medium,Aarna Tiwari,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/36.0.883.0 Mobile/95A131 Safari/531.1",Segment A,"Tiruppur, Chhattisgarh",,Log Data,,Firewall
07-10-2021 16:10,130.143.239.203,123.103.7.144,11888,57233,ICMP,910,Data,FTP,,70.98,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Badal Rattan,Mozilla/5.0 (Windows NT 10.0; gl-ES; rv:1.9.1.20) Gecko/8127-10-01 13:15:53 Firefox/6.0,Segment C,"South Dumdum, Maharashtra",215.119.98.158,Log Data,Alert Data,Firewall
12-06-2021 20:55,39.125.123.219,110.96.88.12,12684,1805,ICMP,280,Control,HTTP,IoC Detected,12.6,,DDoS,Known Pattern A,Logged,High,Anahi Arora,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/14.0.801.0 Safari/533.0",Segment B,"Etawah, Jharkhand",,,Alert Data,Firewall
02-06-2021 19:54,106.205.92.106,116.252.80.181,4851,55261,TCP,138,Control,FTP,,52.56,,DDoS,Known Pattern B,Blocked,High,Navya Kata,Mozilla/5.0 (Android 2.3.5; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,Segment B,"Dhule, Manipur",,,Alert Data,Firewall
03-06-2020 07:14,46.158.169.100,66.118.66.173,12641,25932,ICMP,1180,Data,FTP,IoC Detected,79.83,,Intrusion,Known Pattern B,Blocked,High,Miraya Chawla,Opera/9.76.(X11; Linux i686; nhn-MX) Presto/2.9.163 Version/10.00,Segment C,"Bhilai, Uttar Pradesh",,Log Data,Alert Data,Server
28-07-2022 16:49,178.215.45.164,152.7.141.82,4812,46951,UDP,1390,Data,HTTP,,41.89,Alert Triggered,Malware,Known Pattern A,Blocked,High,Farhan Kothari,Opera/8.26.(Windows 98; Win 9x 4.90; nn-NO) Presto/2.9.165 Version/12.00,Segment B,"Anantapur, Himachal Pradesh",75.41.21.194,Log Data,,Server
07-03-2022 13:14,121.148.247.178,174.90.69.219,58645,46482,ICMP,1239,Control,HTTP,IoC Detected,18.3,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Armaan Sarraf,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),Segment A,"Tirupati, Arunachal Pradesh",144.106.1.112,Log Data,Alert Data,Server
25-10-2022 16:21,172.183.255.212,138.99.9.20,59471,38667,TCP,1399,Control,HTTP,,31.11,,Intrusion,Known Pattern B,Logged,Low,Chirag Sule,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2645-08-13 09:36:08 Firefox/11.0,Segment A,"Chinsurah, Himachal Pradesh",,Log Data,Alert Data,Server
25-04-2021 01:13,106.67.84.221,120.44.83.210,35430,10268,TCP,1165,Control,HTTP,IoC Detected,84.98,Alert Triggered,Malware,Known Pattern A,Logged,Low,Ela Mander,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.23.2 (KHTML, like Gecko) Version/5.0 Safari/534.23.2",Segment A,"Madurai, Manipur",37.183.174.92,,Alert Data,Server
17-10-2021 01:36,185.125.240.117,156.138.120.7,10098,16964,ICMP,256,Control,HTTP,,95.16,,DDoS,Known Pattern B,Blocked,High,Ivana Dutta,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),Segment B,"Akola, Odisha",,Log Data,Alert Data,Firewall
05-03-2021 01:38,131.74.114.198,215.0.96.163,35583,5046,UDP,814,Control,DNS,,76.43,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Miraan Gera,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/18.0.812.0 Safari/533.0",Segment B,"Ranchi, Gujarat",73.102.192.76,,,Firewall
17-07-2023 21:23,117.86.180.223,100.251.165.252,59558,62772,ICMP,1106,Data,FTP,,81.27,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Dhruv Sura,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_3 rv:4.0; bs-BA) AppleWebKit/534.49.7 (KHTML, like Gecko) Version/5.0 Safari/534.49.7",Segment C,"Vasai-Virar, Kerala",,Log Data,,Firewall
24-04-2023 07:03,104.71.187.53,70.122.155.40,39461,2561,TCP,1467,Control,FTP,IoC Detected,83.89,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Lakshay Varma,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3 rv:5.0; el-CY) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/4.0.2 Safari/531.39.2",Segment A,"Amravati, Arunachal Pradesh",,Log Data,Alert Data,Firewall
20-08-2022 15:35,12.193.97.125,138.96.255.13,47206,20353,UDP,406,Control,DNS,,49.3,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Ojas Yogi,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/48.0.801.0 Safari/533.1",Segment B,"Asansol, Uttar Pradesh",,,Alert Data,Firewall
28-02-2021 21:01,133.124.48.75,200.247.226.167,28283,38753,UDP,648,Control,HTTP,IoC Detected,7.35,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Devansh Chaudhary,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/10.6t1718.0 Mobile/08F413 Safari/533.2",Segment A,"Guwahati, Arunachal Pradesh",,,Alert Data,Server
21-01-2020 08:17,88.244.27.177,21.66.98.108,1975,62810,UDP,1057,Data,FTP,IoC Detected,73.93,,Intrusion,Known Pattern A,Ignored,High,Yasmin Mahal,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),Segment A,"Adoni, Haryana",,,,Server
25-11-2020 22:01,23.139.28.191,201.197.115.121,54578,46674,UDP,1361,Data,DNS,IoC Detected,87.32,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Oorja Chad,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/38.0.804.0 Safari/534.2",Segment C,"Mirzapur, Himachal Pradesh",182.167.8.131,Log Data,Alert Data,Server
19-03-2020 02:14,200.27.35.69,182.28.214.193,26708,3424,TCP,663,Data,DNS,IoC Detected,41.67,,Intrusion,Known Pattern A,Blocked,High,Inaaya  Bhagat,Opera/8.93.(X11; Linux x86_64; kk-KZ) Presto/2.9.181 Version/11.00,Segment B,"Tenali, Chhattisgarh",,,Alert Data,Firewall
22-12-2022 06:49,201.61.3.230,223.198.110.60,40046,31580,UDP,1224,Control,HTTP,,5.53,Alert Triggered,Malware,Known Pattern A,Logged,Low,Nayantara Kakar,Mozilla/5.0 (Windows 98; Win 9x 4.90; ht-HT; rv:1.9.0.20) Gecko/3229-03-07 23:58:10 Firefox/15.0,Segment B,"Satara, Rajasthan",,,,Firewall
12-12-2021 03:13,126.235.36.48,51.180.80.109,32624,50204,UDP,1134,Data,HTTP,IoC Detected,36.36,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Vihaan Bumb,Opera/9.25.(X11; Linux x86_64; da-DK) Presto/2.9.172 Version/10.00,Segment A,"Khammam, Sikkim",,,,Server
30-07-2023 16:05,149.119.252.87,35.97.5.112,7482,35538,ICMP,1376,Control,HTTP,IoC Detected,0.12,Alert Triggered,Malware,Known Pattern B,Blocked,High,Kanav Bose,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/12.4e4739.0 Mobile/79J898 Safari/536.0",Segment A,"Ramgarh, Assam",42.148.155.243,,Alert Data,Firewall
12-09-2023 21:33,35.75.244.59,90.91.227.41,35442,22412,TCP,1011,Data,FTP,IoC Detected,32.52,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Ishaan Setty,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),Segment C,"Danapur, Uttar Pradesh",139.233.68.45,,,Firewall
07-05-2021 15:06,45.245.63.224,128.73.72.169,25298,43288,TCP,1059,Control,DNS,IoC Detected,51.06,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Shamik Kaul,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/27.0.873.0 Safari/536.0",Segment A,"Bhind, Uttar Pradesh",219.77.182.137,,,Firewall
12-11-2020 06:59,97.144.131.168,18.85.235.26,40444,11626,UDP,155,Data,FTP,,61.9,Alert Triggered,Malware,Known Pattern B,Logged,High,Mehul Mall,Opera/8.67.(Windows NT 6.0; ig-NG) Presto/2.9.171 Version/12.00,Segment C,"Ichalkaranji, Sikkim",,,Alert Data,Firewall
06-03-2020 08:32,112.111.134.92,64.41.161.228,9029,4909,UDP,1152,Data,DNS,,84.87,,Intrusion,Known Pattern B,Blocked,Low,Hazel Chaudhuri,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/59.0.878.0 Safari/532.2",Segment A,"Delhi, Telangana",149.254.79.255,Log Data,Alert Data,Server
08-09-2021 14:58,50.104.216.255,77.85.144.120,61872,29551,TCP,967,Control,FTP,IoC Detected,12.43,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Aradhya Agarwal,Opera/8.76.(Windows NT 4.0; yue-HK) Presto/2.9.168 Version/12.00,Segment A,"Orai, Tamil Nadu",149.255.83.11,,Alert Data,Firewall
10-05-2020 04:42,186.4.30.4,217.178.20.80,33527,63820,TCP,188,Control,DNS,,84.42,,Intrusion,Known Pattern B,Logged,Medium,Inaaya  Chand,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_7 rv:3.0; byn-ER) AppleWebKit/533.32.1 (KHTML, like Gecko) Version/4.0.4 Safari/533.32.1",Segment B,"Mirzapur, Telangana",16.228.30.131,,Alert Data,Firewall
25-05-2021 07:24,24.137.92.175,20.164.0.153,44152,12674,UDP,621,Control,FTP,,55.29,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Pari Mani,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mi-NZ) AppleWebKit/534.49.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.49.4",Segment B,"Gopalpur, Nagaland",210.4.70.99,Log Data,Alert Data,Server
14-10-2020 11:31,201.69.235.117,50.218.142.110,29154,41720,ICMP,1205,Control,FTP,IoC Detected,97.37,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Misha Desai,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/13.5v2102.0 Mobile/06O708 Safari/536.0",Segment A,"Jalandhar, Karnataka",70.29.171.44,,Alert Data,Firewall
01-12-2020 07:00,85.38.100.100,177.42.198.53,11288,50840,UDP,728,Data,HTTP,,55.7,,DDoS,Known Pattern B,Blocked,Medium,Jivin Sule,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/54.0.879.0 Safari/533.2",Segment C,"Varanasi, Kerala",145.100.239.153,,Alert Data,Firewall
24-12-2021 15:11,28.61.171.119,57.89.78.65,3577,62151,UDP,894,Control,DNS,,83.61,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Rohan Chadha,Mozilla/5.0 (Windows 98; nl-NL; rv:1.9.1.20) Gecko/3793-09-30 15:32:24 Firefox/8.0,Segment A,"Hindupur, Chhattisgarh",,Log Data,Alert Data,Server
17-06-2023 21:06,9.174.129.189,94.21.77.251,33159,28601,ICMP,474,Control,DNS,,28.47,,Malware,Known Pattern A,Ignored,Medium,Rasha Sankaran,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/63.0.881.0 Safari/533.0",Segment A,"Morbi, Tamil Nadu",,,Alert Data,Firewall
18-09-2022 09:05,51.162.67.82,54.228.166.105,23752,36328,ICMP,695,Control,HTTP,,49.98,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Khushi Rege,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),Segment B,"Srikakulam, Uttar Pradesh",,Log Data,Alert Data,Firewall
18-09-2022 15:59,214.101.230.0,188.60.58.98,20132,18620,UDP,462,Data,HTTP,IoC Detected,24.98,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Zeeshan Mannan,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.1),Segment B,"Guwahati, Chhattisgarh",,,Alert Data,Firewall
21-06-2023 21:46,34.238.39.73,97.199.211.173,36780,15697,ICMP,770,Control,HTTP,IoC Detected,43.85,,Malware,Known Pattern B,Logged,High,Yuvaan Salvi,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),Segment C,"Aligarh, Haryana",,Log Data,,Server
29-07-2023 11:07,119.253.11.104,113.19.243.40,13890,55675,UDP,857,Control,HTTP,IoC Detected,38.21,,Malware,Known Pattern A,Logged,Medium,Aaryahi Dara,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0),Segment B,"Bhopal, Rajasthan",,Log Data,Alert Data,Firewall
